file,pointer,navStyle,currentSource,navMode,fileName,pathOverride,confidence,note
lib/stac/tobank/flows/gift_card/json/gift_card_custom_select_design.json,/child/body/child/children[6]/children[0]/child/onTap/sheet/onInit/actions[1],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/json/gift_card_custom_select_design.json,/child/body/child/children[6]/children[2]/child/onTap/sheet/onInit/actions[0]/onPlanSelectedAction,push,routeName=gift_card_custom_message,dart,gift_card_custom_message,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/gift_card/json/gift_card_custom_select_design.json,/child/body/child/children[6]/children[2]/child/onTap/sheet/onInit/actions[1],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/json/gift_card_custom_select_design.json,/child/body/child/children[8]/children[0]/child/onTap/sheet/onInit/actions[0]/onPlanSelectedAction,push,routeName=gift_card_custom_message,dart,gift_card_custom_message,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/gift_card/json/gift_card_custom_select_design.json,/child/body/child/children[8]/children[0]/child/onTap/sheet/onInit/actions[1],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/json/gift_card_custom_select_design.json,/child/body/child/children[8]/children[2]/child/onTap/sheet/onInit/actions[0]/onPlanSelectedAction,push,routeName=gift_card_custom_message,dart,gift_card_custom_message,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/gift_card/json/gift_card_custom_select_design.json,/child/body/child/children[8]/children[2]/child/onTap/sheet/onInit/actions[1],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/json/gift_card_design_selector.json,/child/appBar/actions[0]/child/onPressed,pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/json/gift_card_design_selector.json,/child/body/children[0]/child/child/child/children[5]/onTap,push,routeName=gift_card_select_design,dart,gift_card_select_design,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/gift_card/json/gift_card_design_selector.json,/child/body/children[1]/child/child/child/onPressed,push,routeName=gift_card_receiver_info,dart,gift_card_receiver_info,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/gift_card/json/gift_card_image_selector.json,/child/appBar/actions[0]/child/onPressed/actions[1],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/json/gift_card_image_selector.json,/child/body/child/children[1]/child/onPressed/actions[2],push,routeName=gift_card_custom_select_design,dart,gift_card_custom_select_design,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/gift_card/json/gift_card_intro.json,/appBar/actions[0]/child/onPressed,pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/json/gift_card_intro.json,/body/children[1]/child/child/onPressed/sheet/onInit/actions[0]/continueAction,push,routeName=gift_card_select_amount,dart,gift_card_select_amount,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/gift_card/json/gift_card_intro.json,/body/children[1]/child/child/onPressed/sheet/onInit/actions[1],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/json/gift_card_message.json,/child/appBar/actions[0]/child/onPressed,pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/json/gift_card_message.json,/child/body/child/children[0]/child/child/children[0]/children[2]/onTap/sheet/onInit/actions[1],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/json/gift_card_message.json,/child/body/child/children[1]/child/onPressed/actions[3],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/json/gift_card_message.json,/child/body/child/children[1]/child/onPressed/actions[4],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/json/gift_card_receiver_info.json,/child/appBar/actions[0]/child/onPressed,pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/json/gift_card_receiver_info.json,/child/body/child/children[0]/child/child/children[7]/onTap/actions[0]/sheet/onInit/actions[1],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/json/gift_card_receiver_info.json,/child/body/child/children[0]/child/child/children[11]/onTap/actions[0]/sheet/onInit/actions[1],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/json/gift_card_receiver_info.json,/child/body/child/children[1]/child/onPressed/sheet/onInit/actions[1],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/json/gift_card_select_amount.json,/child/appBar/actions[0]/child/onPressed,pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/json/gift_card_select_amount.json,/child/body/children[0]/child/child/child/children[0]/children[2]/onTap/sheet/onInit/actions[1],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/json/gift_card_select_amount.json,/child/body/children[0]/child/child/child/children[2]/child/children[0]/children[0]/child/onTap/sheet/onInit/actions[1],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/json/gift_card_select_amount.json,/child/body/children[0]/child/child/child/children[3]/child/children[1]/child/children[0]/children[0]/child/onTap/sheet/onInit/actions[1],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/json/gift_card_select_amount.json,/child/body/children[0]/child/child/child/children[4]/child/children[1]/child/children[0]/children[0]/child/onTap/sheet/onInit/actions[1],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/json/gift_card_select_amount.json,/child/body/children[1]/child/onPressed/sheet/onInit/actions[0]/readyDesignAction,push,routeName=gift_card_design_selector,dart,gift_card_design_selector,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/gift_card/json/gift_card_select_amount.json,/child/body/children[1]/child/onPressed/sheet/onInit/actions[0]/customDesignAction,push,routeName=gift_card_custom_design_selector,dart,gift_card_custom_design_selector,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/gift_card/json/gift_card_select_amount.json,/child/body/children[1]/child/onPressed/sheet/onInit/actions[1],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/json/gift_card_select_design.json,/child/appBar/actions[0]/child/onPressed/actions[1],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/json/gift_card_select_design.json,/child/body/child/children[2]/children[0]/child/onTap/sheet/onInit/actions[0]/onPlanSelectedAction,push,routeName=gift_card_message,dart,gift_card_message,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/gift_card/json/gift_card_select_design.json,/child/body/child/children[2]/children[0]/child/onTap/sheet/onInit/actions[1],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/json/gift_card_select_design.json,/child/body/child/children[2]/children[2]/child/onTap/sheet/onInit/actions[0]/onPlanSelectedAction,push,routeName=gift_card_message,dart,gift_card_message,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/gift_card/json/gift_card_select_design.json,/child/body/child/children[2]/children[2]/child/onTap/sheet/onInit/actions[1],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/json/gift_card_select_design.json,/child/body/child/children[4]/children[0]/child/onTap/sheet/onInit/actions[0]/onPlanSelectedAction,push,routeName=gift_card_message,dart,gift_card_message,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/gift_card/json/gift_card_select_design.json,/child/body/child/children[4]/children[0]/child/onTap/sheet/onInit/actions[1],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/json/gift_card_select_design.json,/child/body/child/children[4]/children[2]/child/onTap/sheet/onInit/actions[0]/onPlanSelectedAction,push,routeName=gift_card_message,dart,gift_card_message,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/gift_card/json/gift_card_select_design.json,/child/body/child/children[4]/children[2]/child/onTap/sheet/onInit/actions[1],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/json/gift_card_select_design.json,/child/body/child/children[6]/children[0]/child/onTap/sheet/onInit/actions[0]/onPlanSelectedAction,push,routeName=gift_card_message,dart,gift_card_message,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/gift_card/json/gift_card_select_design.json,/child/body/child/children[6]/children[0]/child/onTap/sheet/onInit/actions[1],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/json/gift_card_select_design.json,/child/body/child/children[6]/children[2]/child/onTap/sheet/onInit/actions[0]/onPlanSelectedAction,push,routeName=gift_card_message,dart,gift_card_message,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/gift_card/json/gift_card_select_design.json,/child/body/child/children[6]/children[2]/child/onTap/sheet/onInit/actions[1],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/json/gift_card_select_design.json,/child/body/child/children[8]/children[0]/child/onTap/sheet/onInit/actions[0]/onPlanSelectedAction,push,routeName=gift_card_message,dart,gift_card_message,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/gift_card/json/gift_card_select_design.json,/child/body/child/children[8]/children[0]/child/onTap/sheet/onInit/actions[1],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/json/gift_card_select_design.json,/child/body/child/children[8]/children[2]/child/onTap/sheet/onInit/actions[0]/onPlanSelectedAction,push,routeName=gift_card_message,dart,gift_card_message,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/gift_card/json/gift_card_select_design.json,/child/body/child/children[8]/children[2]/child/onTap/sheet/onInit/actions[1],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/json_upload/gift_card_confirm.json,/appBar/actions[0]/child/onPressed,pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/json_upload/gift_card_confirm.json,/body/children[1]/child/onPressed/sheet/onInit/actions[1],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/json_upload/gift_card_custom_design_selector.json,/child/appBar/actions[0]/child/onPressed,pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/json_upload/gift_card_custom_design_selector.json,/child/body/children[0]/child/child/child/children[5]/child/children[1]/onTap,push,url=http://192.168.179.21:8101/api/configurations/v1.0/configs/resolve/ipaam.builder.form.form.gift_card_image_selector/1,apiJson,gift_card_image_selector,,auto,"real resolveUrl, address-equal"
lib/stac/tobank/flows/gift_card/json_upload/gift_card_custom_design_selector.json,/child/body/children[1]/child/child/child/onPressed,push,url=http://192.168.179.21:8101/api/configurations/v1.0/configs/resolve/ipaam.builder.form.form.gift_card_receiver_info/1,apiJson,gift_card_receiver_info,,auto,"real resolveUrl, address-equal"
lib/stac/tobank/flows/gift_card/json_upload/gift_card_custom_message.json,/child/appBar/actions[0]/child/onPressed,pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/json_upload/gift_card_custom_message.json,/child/body/children[1]/child/onPressed/actions[1],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/json_upload/gift_card_custom_message.json,/child/body/children[1]/child/onPressed/actions[2],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/json_upload/gift_card_custom_message.json,/child/body/children[1]/child/onPressed/actions[3],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/json_upload/gift_card_custom_select_design.json,/child/appBar/actions[0]/child/onPressed/actions[1],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/json_upload/gift_card_custom_select_design.json,/child/body/child/children[2]/children[0]/child/onTap/sheet/onInit/actions[0]/onPlanSelectedAction,push,url=http://192.168.179.21:8101/api/configurations/v1.0/configs/resolve/ipaam.builder.form.form.gift_card_custom_message/1,apiJson,gift_card_custom_message,,auto,"real resolveUrl, address-equal"
lib/stac/tobank/flows/gift_card/json_upload/gift_card_custom_select_design.json,/child/body/child/children[2]/children[0]/child/onTap/sheet/onInit/actions[1],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/json_upload/gift_card_custom_select_design.json,/child/body/child/children[2]/children[2]/child/onTap/sheet/onInit/actions[0]/onPlanSelectedAction,push,url=http://192.168.179.21:8101/api/configurations/v1.0/configs/resolve/ipaam.builder.form.form.gift_card_custom_message/1,apiJson,gift_card_custom_message,,auto,"real resolveUrl, address-equal"
lib/stac/tobank/flows/gift_card/json_upload/gift_card_custom_select_design.json,/child/body/child/children[2]/children[2]/child/onTap/sheet/onInit/actions[1],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/json_upload/gift_card_custom_select_design.json,/child/body/child/children[4]/children[0]/child/onTap/sheet/onInit/actions[0]/onPlanSelectedAction,push,url=http://192.168.179.21:8101/api/configurations/v1.0/configs/resolve/ipaam.builder.form.form.gift_card_custom_message/1,apiJson,gift_card_custom_message,,auto,"real resolveUrl, address-equal"
lib/stac/tobank/flows/gift_card/json_upload/gift_card_custom_select_design.json,/child/body/child/children[4]/children[0]/child/onTap/sheet/onInit/actions[1],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/json_upload/gift_card_custom_select_design.json,/child/body/child/children[4]/children[2]/child/onTap/sheet/onInit/actions[0]/onPlanSelectedAction,push,url=http://192.168.179.21:8101/api/configurations/v1.0/configs/resolve/ipaam.builder.form.form.gift_card_custom_message/1,apiJson,gift_card_custom_message,,auto,"real resolveUrl, address-equal"
lib/stac/tobank/flows/gift_card/json_upload/gift_card_custom_select_design.json,/child/body/child/children[4]/children[2]/child/onTap/sheet/onInit/actions[1],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/json_upload/gift_card_custom_select_design.json,/child/body/child/children[6]/children[0]/child/onTap/sheet/onInit/actions[0]/onPlanSelectedAction,push,url=http://192.168.179.21:8101/api/configurations/v1.0/configs/resolve/ipaam.builder.form.form.gift_card_custom_message/1,apiJson,gift_card_custom_message,,auto,"real resolveUrl, address-equal"
lib/stac/tobank/flows/gift_card/json_upload/gift_card_custom_select_design.json,/child/body/child/children[6]/children[0]/child/onTap/sheet/onInit/actions[1],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/json_upload/gift_card_custom_select_design.json,/child/body/child/children[6]/children[2]/child/onTap/sheet/onInit/actions[0]/onPlanSelectedAction,push,url=http://192.168.179.21:8101/api/configurations/v1.0/configs/resolve/ipaam.builder.form.form.gift_card_custom_message/1,apiJson,gift_card_custom_message,,auto,"real resolveUrl, address-equal"
lib/stac/tobank/flows/gift_card/json_upload/gift_card_custom_select_design.json,/child/body/child/children[6]/children[2]/child/onTap/sheet/onInit/actions[1],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/json_upload/gift_card_custom_select_design.json,/child/body/child/children[8]/children[0]/child/onTap/sheet/onInit/actions[0]/onPlanSelectedAction,push,url=http://192.168.179.21:8101/api/configurations/v1.0/configs/resolve/ipaam.builder.form.form.gift_card_custom_message/1,apiJson,gift_card_custom_message,,auto,"real resolveUrl, address-equal"
lib/stac/tobank/flows/gift_card/json_upload/gift_card_custom_select_design.json,/child/body/child/children[8]/children[0]/child/onTap/sheet/onInit/actions[1],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/json_upload/gift_card_custom_select_design.json,/child/body/child/children[8]/children[2]/child/onTap/sheet/onInit/actions[0]/onPlanSelectedAction,push,url=http://192.168.179.21:8101/api/configurations/v1.0/configs/resolve/ipaam.builder.form.form.gift_card_custom_message/1,apiJson,gift_card_custom_message,,auto,"real resolveUrl, address-equal"
lib/stac/tobank/flows/gift_card/json_upload/gift_card_custom_select_design.json,/child/body/child/children[8]/children[2]/child/onTap/sheet/onInit/actions[1],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/json_upload/gift_card_design_selector.json,/child/appBar/actions[0]/child/onPressed,pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/json_upload/gift_card_design_selector.json,/child/body/children[0]/child/child/child/children[5]/onTap,push,url=http://192.168.179.21:8101/api/configurations/v1.0/configs/resolve/ipaam.builder.form.form.gift_card_select_design/1,apiJson,gift_card_select_design,,auto,"real resolveUrl, address-equal"
lib/stac/tobank/flows/gift_card/json_upload/gift_card_design_selector.json,/child/body/children[1]/child/child/child/onPressed,push,url=http://192.168.179.21:8101/api/configurations/v1.0/configs/resolve/ipaam.builder.form.form.gift_card_receiver_info/1,apiJson,gift_card_receiver_info,,auto,"real resolveUrl, address-equal"
lib/stac/tobank/flows/gift_card/json_upload/gift_card_image_selector.json,/child/appBar/actions[0]/child/onPressed/actions[1],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/json_upload/gift_card_image_selector.json,/child/body/child/children[1]/child/onPressed/actions[2],push,url=http://192.168.179.21:8101/api/configurations/v1.0/configs/resolve/ipaam.builder.form.form.gift_card_custom_select_design/1,apiJson,gift_card_custom_select_design,,auto,"real resolveUrl, address-equal"
lib/stac/tobank/flows/gift_card/json_upload/gift_card_intro.json,/appBar/actions[0]/child/onPressed,pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/json_upload/gift_card_intro.json,/body/children[1]/child/child/onPressed/sheet/onInit/actions[0]/continueAction,push,url=http://192.168.179.21:8101/api/configurations/v1.0/configs/resolve/ipaam.builder.form.form.gift_card_select_amount/1,apiJson,gift_card_select_amount,,auto,"real resolveUrl, address-equal"
lib/stac/tobank/flows/gift_card/json_upload/gift_card_intro.json,/body/children[1]/child/child/onPressed/sheet/onInit/actions[1],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/json_upload/gift_card_message.json,/child/appBar/actions[0]/child/onPressed,pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/json_upload/gift_card_message.json,/child/body/child/children[0]/child/child/children[0]/children[2]/onTap/sheet/onInit/actions[1],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/json_upload/gift_card_message.json,/child/body/child/children[1]/child/onPressed/actions[3],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/json_upload/gift_card_message.json,/child/body/child/children[1]/child/onPressed/actions[4],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/json_upload/gift_card_receiver_info.json,/child/appBar/actions[0]/child/onPressed,pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/json_upload/gift_card_receiver_info.json,/child/body/child/children[0]/child/child/children[7]/onTap/actions[0]/sheet/onInit/actions[1],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/json_upload/gift_card_receiver_info.json,/child/body/child/children[0]/child/child/children[11]/onTap/actions[0]/sheet/onInit/actions[1],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/json_upload/gift_card_receiver_info.json,/child/body/child/children[1]/child/onPressed/sheet/onInit/actions[1],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/json_upload/gift_card_select_amount.json,/child/appBar/actions[0]/child/onPressed,pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/json_upload/gift_card_select_amount.json,/child/body/children[0]/child/child/child/children[0]/children[2]/onTap/sheet/onInit/actions[1],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/json_upload/gift_card_select_amount.json,/child/body/children[0]/child/child/child/children[2]/child/children[0]/children[0]/child/onTap/sheet/onInit/actions[1],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/json_upload/gift_card_select_amount.json,/child/body/children[0]/child/child/child/children[3]/child/children[1]/child/children[0]/children[0]/child/onTap/sheet/onInit/actions[1],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/json_upload/gift_card_select_amount.json,/child/body/children[0]/child/child/child/children[4]/child/children[1]/child/children[0]/children[0]/child/onTap/sheet/onInit/actions[1],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/json_upload/gift_card_select_amount.json,/child/body/children[1]/child/onPressed/sheet/onInit/actions[0]/readyDesignAction,push,url=http://192.168.179.21:8101/api/configurations/v1.0/configs/resolve/ipaam.builder.form.form.gift_card_design_selector/1,apiJson,gift_card_design_selector,,auto,"real resolveUrl, address-equal"
lib/stac/tobank/flows/gift_card/json_upload/gift_card_select_amount.json,/child/body/children[1]/child/onPressed/sheet/onInit/actions[0]/customDesignAction,push,url=http://192.168.179.21:8101/api/configurations/v1.0/configs/resolve/ipaam.builder.form.form.gift_card_custom_design_selector/1,apiJson,gift_card_custom_design_selector,,auto,"real resolveUrl, address-equal"
lib/stac/tobank/flows/gift_card/json_upload/gift_card_select_amount.json,/child/body/children[1]/child/onPressed/sheet/onInit/actions[1],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/json_upload/gift_card_select_design.json,/child/appBar/actions[0]/child/onPressed/actions[1],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/json_upload/gift_card_select_design.json,/child/body/child/children[2]/children[0]/child/onTap/sheet/onInit/actions[0]/onPlanSelectedAction,push,url=http://192.168.179.21:8101/api/configurations/v1.0/configs/resolve/ipaam.builder.form.form.gift_card_message/1,apiJson,gift_card_message,,auto,"real resolveUrl, address-equal"
lib/stac/tobank/flows/gift_card/json_upload/gift_card_select_design.json,/child/body/child/children[2]/children[0]/child/onTap/sheet/onInit/actions[1],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/json_upload/gift_card_select_design.json,/child/body/child/children[2]/children[2]/child/onTap/sheet/onInit/actions[0]/onPlanSelectedAction,push,url=http://192.168.179.21:8101/api/configurations/v1.0/configs/resolve/ipaam.builder.form.form.gift_card_message/1,apiJson,gift_card_message,,auto,"real resolveUrl, address-equal"
lib/stac/tobank/flows/gift_card/json_upload/gift_card_select_design.json,/child/body/child/children[2]/children[2]/child/onTap/sheet/onInit/actions[1],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/json_upload/gift_card_select_design.json,/child/body/child/children[4]/children[0]/child/onTap/sheet/onInit/actions[0]/onPlanSelectedAction,push,url=http://192.168.179.21:8101/api/configurations/v1.0/configs/resolve/ipaam.builder.form.form.gift_card_message/1,apiJson,gift_card_message,,auto,"real resolveUrl, address-equal"
lib/stac/tobank/flows/gift_card/json_upload/gift_card_select_design.json,/child/body/child/children[4]/children[0]/child/onTap/sheet/onInit/actions[1],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/json_upload/gift_card_select_design.json,/child/body/child/children[4]/children[2]/child/onTap/sheet/onInit/actions[0]/onPlanSelectedAction,push,url=http://192.168.179.21:8101/api/configurations/v1.0/configs/resolve/ipaam.builder.form.form.gift_card_message/1,apiJson,gift_card_message,,auto,"real resolveUrl, address-equal"
lib/stac/tobank/flows/gift_card/json_upload/gift_card_select_design.json,/child/body/child/children[4]/children[2]/child/onTap/sheet/onInit/actions[1],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/json_upload/gift_card_select_design.json,/child/body/child/children[6]/children[0]/child/onTap/sheet/onInit/actions[0]/onPlanSelectedAction,push,url=http://192.168.179.21:8101/api/configurations/v1.0/configs/resolve/ipaam.builder.form.form.gift_card_message/1,apiJson,gift_card_message,,auto,"real resolveUrl, address-equal"
lib/stac/tobank/flows/gift_card/json_upload/gift_card_select_design.json,/child/body/child/children[6]/children[0]/child/onTap/sheet/onInit/actions[1],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/json_upload/gift_card_select_design.json,/child/body/child/children[6]/children[2]/child/onTap/sheet/onInit/actions[0]/onPlanSelectedAction,push,url=http://192.168.179.21:8101/api/configurations/v1.0/configs/resolve/ipaam.builder.form.form.gift_card_message/1,apiJson,gift_card_message,,auto,"real resolveUrl, address-equal"
lib/stac/tobank/flows/gift_card/json_upload/gift_card_select_design.json,/child/body/child/children[6]/children[2]/child/onTap/sheet/onInit/actions[1],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/json_upload/gift_card_select_design.json,/child/body/child/children[8]/children[0]/child/onTap/sheet/onInit/actions[0]/onPlanSelectedAction,push,url=http://192.168.179.21:8101/api/configurations/v1.0/configs/resolve/ipaam.builder.form.form.gift_card_message/1,apiJson,gift_card_message,,auto,"real resolveUrl, address-equal"
lib/stac/tobank/flows/gift_card/json_upload/gift_card_select_design.json,/child/body/child/children[8]/children[0]/child/onTap/sheet/onInit/actions[1],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/gift_card/json_upload/gift_card_select_design.json,/child/body/child/children[8]/children[2]/child/onTap/sheet/onInit/actions[0]/onPlanSelectedAction,push,url=http://192.168.179.21:8101/api/configurations/v1.0/configs/resolve/ipaam.builder.form.form.gift_card_message/1,apiJson,gift_card_message,,auto,"real resolveUrl, address-equal"
lib/stac/tobank/flows/gift_card/json_upload/gift_card_select_design.json,/child/body/child/children[8]/children[2]/child/onTap/sheet/onInit/actions[1],pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/home_page/api/GET_tobank_acceptor_services_page.json,/body/child/children[0]/children[1]/child/children[3]/child/onPressed,pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/home_page/api/GET_tobank_home_page_dart.json,/child/body/children[0]/children[1]/child/child/child/children[1]/child/walletCard/children[0]/onTap/actions[1],push,widgetType=dashboard_cards_management,dart,dashboard_cards_management,,auto,registry key == fileName
lib/stac/tobank/flows/home_page/api/GET_tobank_home_page_dart.json,/child/body/children[0]/children[1]/child/child/child/children[1]/child/cards[0]/onTap/actions[1],push,widgetType=dashboard_cards_management,dart,dashboard_cards_management,,auto,registry key == fileName
lib/stac/tobank/flows/home_page/api/GET_tobank_home_page_dart.json,/child/body/children[0]/children[1]/child/child/child/children[1]/child/cards[1]/onTap/actions[1],push,widgetType=dashboard_cards_management,dart,dashboard_cards_management,,auto,registry key == fileName
lib/stac/tobank/flows/home_page/api/GET_tobank_home_page_dart.json,/child/body/children[0]/children[1]/child/child/child/children[1]/child/cards[2]/onTap/actions[1],push,widgetType=dashboard_cards_management,dart,dashboard_cards_management,,auto,registry key == fileName
lib/stac/tobank/flows/home_page/api/GET_tobank_home_page_dart.json,/child/body/children[0]/children[1]/child/child/child/children[1]/child/cards[3]/onTap/actions[1],push,widgetType=dashboard_cards_management,dart,dashboard_cards_management,,auto,registry key == fileName
lib/stac/tobank/flows/home_page/api/GET_tobank_home_page_dart.json,/child/body/children[0]/children[1]/child/child/child/children[1]/child/cards[4]/onTap/actions[1],push,widgetType=dashboard_cards_management,dart,dashboard_cards_management,,auto,registry key == fileName
lib/stac/tobank/flows/home_page/api/GET_tobank_home_page_dart.json,/child/body/children[0]/children[1]/child/child/child/children[1]/child/cards[5]/onTap/actions[1],push,widgetType=dashboard_cards_management,dart,dashboard_cards_management,,auto,registry key == fileName
lib/stac/tobank/flows/home_page/api/GET_tobank_home_page_dart.json,/child/body/children[0]/children[1]/child/replacement/child/child/children[1]/child/children[2]/children[2]/child/child/onTap,push,routeName=tobank_travel_services_page,dart,tobank_travel_services_page,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/home_page/api/GET_tobank_home_page_dart.json,/child/body/children[0]/children[1]/child/replacement/child/child/children[1]/child/children[4]/children[0]/child/child/onTap,,routeName=tobank_acceptor_services_page,dart,tobank_acceptor_services_page,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/home_page/api/GET_tobank_home_page_dart.json,/child/body/children[0]/children[1]/child/replacement/replacement/child/children[0]/child/children[4]/children[0]/child/onTap,push,routeName=tobank_special_services_page,dart,tobank_special_services_page,,auto,"routeName is registered dart key, address-equal"
lib/stac/tobank/flows/home_page/api/GET_tobank_special_services_page.json,/appBar/actions[0]/child/onPressed,pop,pop,,,,skip,no source / pop
lib/stac/tobank/flows/home_page/api/GET_tobank_special_services_page.json,/body/child/child/children[4]/children[0]/child/onTap,push,routeName=promissory_intro,dart,promissory_intro,,auto,"routeName is registered dart key, address-equal"
